"1 - UInt32","2 - String","3 - String","4 - String","5 - Int32","6 - Int32","7 - Int32","8 - Int32","9 - Int32","10 - Int32","11 - Int32","12 - Int32","13 - Int32","14 - Int32","15 - Int32","16 - Int32","17 - Int32","18 - Int32","19 - Int32","20 - UInt32","21 - UInt32","22 - Int32","23 - Int32","24 - Single","25 - Single","26 - Int32","27 - UInt32","28 - UInt32","29 - Int32","30 - Int32"
"112733","Resurrection of love","Resurrection of love","Resurrect losing 40% of the original experience lose","18","0","0","2602","-1","0","0","0","702","-1","25","33","1127","400","0","9","379006000","15","250","0","0","50","5","0","5","0"
"112736","Sweep mana","Sweep mana","Decrease 960 of your enemy's Mana","18","0","0","3101","12","0","0","0","1101","0","7","36","1127","160","0","9","0","15","74","0","0","50","3","0","25","0"
"112739","raving edge","raving edge","A fail-safe attack that inflicts 150% damage and 100 damage. ","26","0","0","2601","12","0","0","0","10002","-1","7","39","1127","100","0","0","0","0","20","0","0","100","1","0","0","0"
"112742","Resurrection of grace","Resurrection of grace","Resurrect losing 30% of the original experience lose","18","0","0","2602","-1","0","0","0","702","-1","25","42","1127","600","0","9","379006000","15","250","0","0","50","5","0","5","0"
"112745","Parasite","Parasite","Decrease your enemy's max HP by 20%","18","0","0","2702","-1","0","0","0","801","0","7","45","1127","100","0","9","0","15","74","0","0","50","4","0","25","0"
"112750","Hades","Hades","A fail-safe attack that inflicts 200% damage and 50 damage. ","26","0","0","2601","12","0","0","0","10002","-1","7","51","1127","120","0","0","0","0","30","0","0","100","1","0","0","0"
"112751","sleep Carpet","sleep Carpet","Puts all the monsters around you to sleep for 20 seconds","18","0","0","2702","-1","0","0","0","801","0","10","51","1127","240","0","0","0","15","94","0","0","50","7","0","25","0"
"112754","Resurrection of favors","Resurrection of favors","Resurrect losing 20% of the original experience lose","18","0","0","2602","-1","0","0","0","702","-1","25","54","1127","800","0","9","379006000","15","250","0","0","50","5","0","5","0"
"112757","Torment","Torment","Decrease 30% of defense ability of enemies if they're standing within a certain area. ","18","0","0","2702","-1","0","0","0","801","0","10","57","1127","150","0","9","0","15","94","0","0","50","4","0","25","0"
"112760","Massive","Massive","Decrease your enemy's attack power by 20%","18","0","0","2702","-1","0","0","0","801","0","7","60","1127","180","0","9","0","15","104","0","0","50","4","0","25","0"
"112770","subside","subside","Decrease 20% of attack ability of enemies if they're standing within a certain area. ","18","0","0","2702","-1","0","0","0","801","255","10","70","1127","260","0","9","0","15","154","0","0","50","4","0","20","54"
"112800","daring","daring","[Passive]Increase your defense by 20% when your HP is down to 30% or below.","18","0","0","2702","0","0","0","0","10121","0","1","0","1128","0","0","9","0","0","0","0","0","100","0","0","0","0"
"112802","Judgment","Judgment","A fail-safe attack that inflicts 200% damage and 150 damage. ","26","4","0","2601","0","0","0","0","10124","0","7","2","1128","200","0","0","379066000","0","5","0","0","100","1","0","0","0"
"112805","absoluteness","absoluteness","[Passive]Decreases all damages received by 10%","18","0","0","2702","0","0","0","0","0","0","1","5","1128","0","0","9","0","0","0","0","0","100","0","0","0","0"
"112810","matchless","matchless","[Passive]Decreases all damages received by 15%","18","0","0","2702","0","0","0","0","0","0","1","10","1128","0","0","9","0","0","0","0","0","100","0","0","0","0"
"120011","Drawbridge Destruction","Drawbridge Destruction","Inflict 3,500 damage to the castle gate disregarding its defense and resistance","4","122","0","0","0","0","0","0","13011","0","24","0","0","0","0","9","0","16","16","0","0","100","3","0","15","0"
"120021","Open Ladder Bridge","Open Ladder Bridge","Put up a ladder","-1","132","0","0","0","0","0","0","0","0","1","30060","0","0","0","9","0","16","16","0","0","100","6","0","0","0"
"120022","Close Ladder Bridge","Close Ladder Bridge","Fold the ladder","-1","132","0","0","0","0","0","0","0","0","1","30061","0","0","0","9","0","16","16","0","0","100","6","0","0","0"
"201001","Sprint","Sprint","Temporarily incrases your running speed","24","0","0","2701","-1","0","0","0","10029","-1","1","1","2010","5","0","9","0","0","60","0","0","100","4","0","0","0"
"201003","slash","slash","Inflict 120% damage","26","0","0","2601","12","0","0","0","10002","-1","7","3","2010","4","0","0","0","0","31","0","0","100","1","0","0","0"
"201005","Crash","Crash","Increases your chances of succeeding an attack by 1.5 times","24","0","0","2601","12","0","0","0","10002","-1","7","5","2010","4","0","0","0","0","31","0","0","100","1","0","0","0"
"201007","Defense","Defense","Temporarily increases your defense","24","0","0","2701","-1","0","0","0","701","-1","1","7","2010","4","0","9","0","0","100","0","0","100","4","0","0","0"
"201009","Piercing","Piercing","Increases your chances of succeeding an attack by 2 times","26","0","0","2601","12","0","0","0","10002","-1","7","9","2010","4","0","0","0","0","31","0","0","100","1","0","0","0"
"202001","Sprint","Sprint","Temporarily incrases your running speed","24","0","0","2701","-1","0","0","0","10029","-1","1","1","2020","5","0","9","0","0","60","0","0","100","4","0","0","0"
"202003","Archery","Archery","Use a bow to shoot arrows. ","26","0","0","500","12","0","0","590","550","0","7","3","2020","0","0","7","391010000","13","0","0","0","100","2","0","0","0"
"202005","Stab","Stab","Use a dagger to inflict 150% damage","26","0","0","2601","12","0","0","0","10002","-1","7","5","2020","5","0","1","0","0","52","0","0","100","1","0","0","0"
"203001","Flash","Flash","Use magic shocks to attack the enemy","16","0","0","2601","12","0","0","0","101","0","7","1","2030","4","0","9","0","15","43","0","0","50","3","0","25","0"
"203003","Shiver","Shiver","Continuous attack done for a set period of time ","16","0","0","2601","12","0","0","0","201","-1","7","3","2030","5","0","9","0","15","43","0","0","50","3","0","25","0"
"203005","Flame","Flame","Burn your enemy with flames","16","0","0","2101","2","0","0","0","101","0","7","5","2030","5","0","9","0","15","43","0","0","50","3","0","25","0"
"203007","Cold wave","Cold wave","An Glacier attack that slows down your enemy for a set period of time","16","0","0","2201","2","0","0","0","201","0","7","7","2030","5","0","9","0","15","43","0","0","50","3","4","25","0"
"203009","Spark","Spark","Spark Lightningity on your enemy. It also has an added effect of neutralizing magic attacks.","16","0","0","2301","2","0","0","0","301","0","7","9","2030","7","0","9","0","15","43","0","0","50","3","0","25","0"
"204001","Tiny healing","Tiny healing","Heal 15 HP","17","0","0","2601","7012","0","0","0","601","-1","2","1","2040","5","0","9","0","19","0","0","0","80","3","0","25","0"
"204002","Light strike","Light strike","Light magic attack","16","0","0","3101","12","0","0","0","1101","0","7","2","2040","5","0","9","0","15","54","0","0","50","3","0","25","0"
"204004","Strength","Strength","Increase 15 Strength","18","0","0","2601","7012","0","0","0","601","-1","2","4","2040","10","0","9","0","15","0","0","0","50","4","0","25","0"
"204005","Light healing","Light healing","Heal 30 HP","17","0","0","2601","7012","0","0","0","601","-1","2","5","2040","10","0","9","0","19","0","0","0","80","3","0","25","0"
"204006","Resist poison","Resist poison","Increase resistance to poison by 20","18","0","0","2701","-1","0","0","0","701","-1","2","6","2040","10","0","9","0","15","0","0","0","50","4","0","25","0"
"204007","Brightness","Brightness","Light magic attack","16","0","0","3101","12","0","0","0","1101","0","7","7","2040","10","0","9","0","15","54","0","0","50","3","0","25","0"
"204008","Tiny restore","Tiny restore","Heal 50 HP for 20 seconds","17","0","0","2601","7012","0","0","0","601","-1","2","8","2040","15","0","9","0","19","0","0","0","80","3","0","25","0"
"205001","Sprint","Sprint","Temporarily increases your running speed","24","0","0","2701","-1","0","0","0","10029","-1","1","1","2050","5","0","9","0","0","60","0","0","100","4","0","0","0"
"205003","Slash","Slash","Inflict 120% damage","26","0","0","2601","12","0","0","0","10002","-1","7","3","2050","4","0","0","0","0","31","0","0","100","1","0","0","0"
"205005","Crash","Crash","Increases your chances of succeeding an attack by 1.5 times","24","0","0","2601","12","0","0","0","10002","-1","7","5","2050","4","0","0","0","0","31","0","0","100","1","0","0","0"
"205007","Defense","Defense","Temporarily increases your defense","24","0","0","2701","-1","0","0","0","701","-1","1","7","2050","4","0","9","0","0","100","0","0","100","4","0","0","0"
"205009","Piercing","Piercing","Increases your chances of succeeding an attack by 2 times","26","0","0","2601","12","0","0","0","10002","-1","7","9","2050","4","0","0","0","0","31","0","0","100","1","0","0","0"
"205500","Hash","Hash","30 additional damage that are uneffected by the opponent's defense ability","26","0","0","2601","12","0","0","0","10002","-1","7","0","2055","10","0","0","0","0","31","0","0","100","1","0","0","0"
"205505","Hoodwink","Hoodwink","Inflict 150% damage","26","0","0","2601","12","0","0","0","10002","-1","7","5","2055","30","0","0","0","0","5","0","0","100","1","0","0","0"
"205510","Shear","Shear","50 additional damage that are uneffected by the opponent's defense ability","26","0","0","2601","12","0","0","0","10002","-1","7","10","2055","20","0","0","0","0","31","0","0","100","1","0","0","0"
"205515","Pierce","Pierce","Inflict 100% damage with no chance of failure","26","0","0","2601","12","0","0","0","10002","-1","7","15","2055","60","0","0","0","0","5","0","0","100","1","0","0","0"
"205520","Leg cutting","Leg cutting","Slows down your enemy","26","0","0","2601","12","0","0","0","10002","-1","7","20","2055","84","0","0","0","0","51","0","0","100","1","4","0","0"
"205525","Carving","Carving","Inflict 200% damage ","26","0","0","2601","12","0","0","0","10002","-1","7","25","2055","90","0","0","0","0","5","0","0","100","1","0","0","0"
"205530","Sever","Sever","100 additional damage that are uneffected by the opponent's defense ability","26","0","0","2601","12","0","0","0","10002","-1","7","30","2055","40","0","0","0","0","31","0","0","100","1","0","0","0"
"205535","Prick","Prick","Inflict 150% damage with no chance of failure","26","0","0","2601","12","0","0","0","10002","-1","7","35","2055","120","0","0","0","0","5","0","0","100","1","0","0","0"
"205540","Multiple shock","Multiple shock","Inflict 150% damage and 50 additional damage","26","0","0","2601","12","0","0","0","10002","-1","7","40","2055","60","0","0","0","0","31","0","0","100","1","0","0","0"
"205545","Cleave","Cleave","Inflict 250% damage","26","0","0","2601","12","0","0","0","10002","-1","7","45","2055","150","0","0","0","0","5","0","0","100","1","0","0","0"
"205550","mangling","mangling","150 additional damage that are uneffected by the opponent's defense ability","26","0","0","2601","12","0","0","0","10002","-1","7","50","2055","60","0","0","0","0","31","0","0","100","1","0","0","0"
"205555","thrust ","thrust ","Inflict 200% damage with no chance of failure","26","0","0","2601","12","0","0","0","10002","-1","7","55","2055","200","0","0","0","0","5","0","0","100","1","0","0","0"
"205560","sword dancing","sword dancing","Inflict 250% damage withno chance of failure and 150 additional damage","26","0","0","2601","12","0","0","0","10002","-1","7","60","2055","300","0","0","0","0","5","0","0","100","1","0","0","0"
"205605","Hinder","Hinder","[Passive]Increase defense by 10%. If a shield is not equipped, the effect will decrase by half. ","26","0","0","2601","12","0","0","0","10002","-1","1","5","2056","0","0","9","0","0","0","0","0","100","0","0","0","0"
"205610","resist","resist","[Passive]Increaes all resistance by 30. If a shield is not equipped, the effect will decrase by half. ","26","0","0","2601","12","0","0","0","10002","-1","1","10","2056","0","0","9","0","0","0","0","0","100","0","0","0","0"
"205615","Arrest","Arrest","[Passive]Increase defense by 15%. If a shield is not equipped, the effect will decrase by half. ","26","0","0","2601","12","0","0","0","10002","-1","1","15","2056","0","0","9","0","0","0","0","0","100","0","0","0","0"
"205620","endure","endure","[Passive]Increase all resistance by 60. If a shield is not equipped, the effect will decrase by half. ","26","0","0","2601","12","0","0","0","10002","-1","1","20","2056","0","0","9","0","0","0","0","0","100","0","0","0","0"
"205630","Binding","Binding","Trick monster into attacking itself","129","0","0","2601","12","0","0","0","10002","-1","7","30","2056","30","0","9","0","0","65","0","0","100","7","0","30","0"
"205635","Bulwark","Bulwark","[Passive]Increase defense by 20%. If a shield is not equipped, the effect will decrase by half. ","26","0","0","2601","12","0","0","0","10002","-1","1","35","2056","0","0","9","0","0","0","0","0","100","0","0","0","0"
"205640","immunity","immunity","[Passive]Increase all resistance by 90. If a shield is not equipped, the effect will decrase by half. ","26","0","0","2601","12","0","0","0","10002","-1","1","40","2056","0","0","9","0","0","0","0","0","100","0","0","0","0"
"205645","provoke","provoke","Trick monsters within a certain range to attack themselves ","131","0","0","2601","12","0","0","0","10002","-1","10","45","2056","60","0","9","0","15","150","0","0","100","7","0","10","0"
"205650","descent","descent","Teleport to the location of a chosen party member ","0","0","0","701","-1","0","0","0","0","0","4","50","2056","50","0","9","0","0","91","0","0","100","8","0","100","0"
"205655","evading","evading","[Passive]Increase defense by 25%. If a shield is not equipped, the effect will decrase by half. ","26","0","0","2601","12","0","0","0","10002","-1","1","55","2056","0","0","9","0","0","0","0","0","100","0","0","0","0"
"205660","sacrifice","sacrifice","Sacrifice your own self to fill the HP one party member ","0","0","0","701","-1","0","0","0","602","-1","4","60","2056","180","10001","9","0","0","600","0","0","100","3","0","30","0"
