"1 - UInt32","2 - Byte","3 - String","4 - String","5 - UInt32","6 - Byte","7 - UInt32","8 - UInt32","9 - UInt32","10 - UInt32","11 - Byte","12 - Byte","13 - Byte","14 - Byte","15 - Byte","16 - Int16","17 - Int16","18 - Int16","19 - Int16","20 - Int16","21 - Int32","22 - Int32","23 - Int16","24 - Byte","25 - UInt32","26 - UInt32","27 - SByte","28 - SByte","29 - Byte","30 - Byte","31 - Byte","32 - Byte","33 - Byte","34 - Byte","35 - Byte","36 - Byte","37 - Byte"
"800014000","22","Attack+ Scroll","Increases Attack by 20%","0","0","80001400","80001400","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500034","0","1","99","0","0","0","0","0","0","0","0","0"
"800015000","22","Speed+ Potion","Increases Speed by 150%","0","0","80001500","80001500","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500035","0","1","99","0","0","0","0","0","0","0","0","0"
"800019000","22","Clarity potion","3,600MP Recovery & 3,000MP Recovery for the next 60 seconds","0","0","80001900","80001900","0","0","255","0","15","0","0","0","0","0","1","20","1000","0","0","0","500037","0","1","99","0","0","0","0","0","0","0","0","0"
"800021000","22","Scroll of teleport friend","Teleport to a registered buddy","0","0","80000100","80000100","0","0","255","0","15","0","0","0","0","0","1","50","50","0","0","0","500038","0","1","99","0","0","0","0","0","0","0","0","0"
"800022000","22","Duration Item","Doubles the duration of help skills. ","0","0","80002200","80002200","0","0","255","0","15","0","0","0","0","0","1","100","2000","0","0","0","500039","0","1","99","0","0","0","0","0","0","0","0","0"
"800023000","22","STR+ Scroll(Stat)(S)","Increases STR by 15","0","0","80000300","80000300","0","0","255","0","15","0","0","0","0","0","1","10","2000","0","0","0","500040","0","1","99","0","0","15","0","0","0","0","0","0"
"800024000","22","HP+ Scroll(Stat)(S)","Increases HP by 15","0","0","80000400","80000400","0","0","255","0","15","0","0","0","0","0","1","10","2000","0","0","0","500041","0","1","99","0","0","0","15","0","0","0","0","0"
"800025000","22","DEX+ Scroll(Stat)(S)","Increases DEX by 15","0","0","80000500","80000500","0","0","255","0","15","0","0","0","0","0","1","10","2000","0","0","0","500042","0","1","99","0","0","0","0","15","0","0","0","0"
"800026000","22","INT+ Scroll(Stat)(S)","Increases INT by 15","0","0","80000600","80000600","0","0","255","0","15","0","0","0","0","0","1","10","2000","0","0","0","500043","0","1","99","0","0","0","0","0","15","0","0","0"
"800027000","22","MP+ Scroll(Stat)(S)","Increases MP by 15","0","0","80000700","80000700","0","0","255","0","15","0","0","0","0","0","1","10","2000","0","0","0","500044","0","1","99","0","0","0","0","0","0","15","0","0"
"800028000","22","Power of Lion Scroll(Stat)(S)","Increases STR, HP, DEX, INT & MP by 10","0","0","80000800","80000800","0","0","255","0","15","0","0","0","0","0","1","10","2000","0","0","0","500045","0","1","99","0","0","10","10","10","10","10","0","0"
"800029000","22","150 Defense+ Scroll(S)","Increases Defense by 150","0","0","80000900","80000900","0","0","255","0","15","0","0","0","0","0","1","15","2000","0","150","0","500046","0","20","99","0","0","0","0","0","0","0","0","0"
"800030000","22","500 HP+ Scroll(S)","Increases HP by 500","0","0","80001100","80001100","0","0","255","0","15","0","0","0","0","0","1","15","2000","0","0","0","500047","0","20","99","0","0","0","0","0","0","0","0","0"
"800031000","22","1000 HP+ Scroll(S)","Increases HP by 1000","0","0","80001200","80001200","0","0","255","0","15","0","0","0","0","0","1","15","2000","0","0","0","500048","0","30","99","0","0","0","0","0","0","0","0","0"
"800032000","22","Name Change Scroll","A scroll to change character`s name.","0","0","80003200","80003200","0","0","255","0","15","0","0","0","0","0","1","1","2000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"800033000","22","HP Rice Cake","Thanksgiving event item (Increase 1,500 HP)","0","0","80003300","80003300","0","0","255","0","15","20","0","0","0","0","1","3","2000","0","0","0","501001","0","1","99","0","0","0","0","0","0","0","0","0"
"800034000","22","MP Rice Cake","Thanksgiving event item (Increase 1,500 MP)","0","0","80003400","80003400","0","0","255","0","15","20","0","0","0","0","1","3","2000","0","0","0","501002","0","1","99","0","0","0","0","0","0","0","0","0"
"800035000","22","Speed Up Rice Cake","Thanksgiving event item (Increase running speed by 150%)","0","0","80003500","80003500","0","0","255","0","15","20","0","0","0","0","1","3","2000","0","0","0","501003","0","1","99","0","0","0","0","0","0","0","0","0"
"800036000","22","60% re-spawn scroll","A scroll that recovers 60% when re-spawning","0","0","91002200","91002200","0","0","255","0","15","0","0","0","0","0","1","5","2500","0","0","0","480003","0","1","99","0","0","0","0","0","0","0","0","0"
"800037000","22","Bronze Premum Service","Use premium service","0","0","80003700","80003700","0","0","255","0","15","0","0","0","0","0","1","1","2500","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"800038000","22","Silver Premium Service","Use ultra premium service","0","0","80003800","80003800","0","0","255","0","15","0","0","0","0","0","1","1","2500","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"800040000","22","","","0","0","91002700","91002700","0","0","255","0","15","0","0","0","0","0","10","1","1500","0","0","0","501004","0","1","99","0","0","0","0","0","0","0","0","0"
"800041000","22","Resurrection Scroll(50)","Recover 50% of the lost experience points","0","0","91002200","91002200","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","480005","0","1","99","0","0","0","0","0","0","0","0","0"
"800050000","22","Mount Scroll","Increases experience points gained by 50% for 1 hour. ","0","0","91002700","91002700","0","0","255","0","15","0","0","0","0","0","10","1","1500","0","0","0","501005","0","1","40","0","0","0","0","0","0","0","0","0"
"800051000","22","Ascent Scroll","Increases experience points gained by 20% for 1 hour. ","0","0","91002700","91002700","0","0","255","0","15","0","0","0","0","0","10","1","1500","0","0","0","501006","0","0","99","0","0","0","0","0","0","0","0","0"
"800052000","22","Vegetable Dumplings","Increases running speed for 1 hour","0","0","37914700","37914700","0","0","255","0","15","20","0","0","0","0","10","1","50","0","0","0","501007","0","1","99","0","0","0","0","0","0","0","0","0"
"800053000","22","Normal Dumplings","Increases HP by 1200 for 1 hour","0","0","37914800","37914800","0","0","255","0","15","20","0","0","0","0","10","1","50","0","0","0","501008","0","1","99","0","0","0","0","0","0","0","0","0"
"800054000","22","Fish Dumplings","Increases MP by 1200 for 1 hour","0","0","37914900","37914900","0","0","255","0","15","20","0","0","0","0","10","1","50","0","0","0","501009","0","1","99","0","0","0","0","0","0","0","0","0"
"800055000","22","Cake","Increases MP by 1200 for 1 hour","0","0","80005500","80005500","0","0","255","0","15","20","0","0","0","0","10","5","50","0","0","0","490094","0","1","99","0","0","0","0","0","0","0","0","0"
"800056000","22","Leader's Guardian [Karus]","Summon Karus Guardian once","0","0","80005600","80005600","0","0","255","0","15","0","0","0","0","0","1","1","3000000","0","0","0","502001","0","1","99","0","1","0","0","0","0","0","255","0"
"800057000","22","Leader's Guardian [El Morad]","Summon El Morad Guardian once","0","0","80005700","80005700","0","0","255","0","15","0","0","0","0","0","1","1","3000000","0","0","0","502003","0","1","99","0","1","0","0","0","0","0","255","0"
"800058000","22","Co-Leader's Guardian [Karus]","Summon Karus Guardian once","0","0","80005800","80005800","0","0","255","0","15","0","0","0","0","0","1","1","1200000","0","0","0","502002","0","1","99","0","2","0","0","0","0","0","255","0"
"800059000","22","Co-Leader's Guardian [El Morad]","Summon El Morad Guardian once","0","0","80005900","80005900","0","0","255","0","15","0","0","0","0","0","1","1","1200000","0","0","0","502004","0","1","99","0","2","0","0","0","0","0","255","0"
"800060000","22","Weight Scroll ","Increase maximum carrying capability by 20%","0","0","80006000","80006000","0","0","255","0","15","0","0","0","0","0","1","10","2000","0","0","0","501010","0","1","99","0","0","0","0","0","0","0","0","0"
"800061000","22","Weapon Enchant Scroll","Increases the weapon attack rate","0","0","80006100","80006100","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500051","0","1","99","0","0","0","0","0","0","0","0","0"
"800062000","22","Armor Enchant Scroll","Increases the armor defense rate","0","0","80006200","80006200","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500052","0","1","99","0","0","0","0","0","0","0","0","0"
"800063000","22","Stat Scroll","View a character's skills and items","0","0","80006300","80006300","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","501011","0","1","99","0","0","0","0","0","0","0","0","0"
"800064000","22","Leader's Guardian [Karus 5]","Summon Karus Guardian 5 times","0","0","80005600","80005600","0","0","255","0","15","0","0","0","0","0","1","5","15000000","0","0","0","502005","0","1","99","0","1","0","0","0","0","0","255","0"
"800065000","22","Leader's Guardian [El Morad 5]","Summon El Morad Guardian 5 times","0","0","80005700","80005700","0","0","255","0","15","0","0","0","0","0","1","5","15000000","0","0","0","502007","0","1","99","0","1","0","0","0","0","0","255","0"
"800066000","22","Co-Leader's Guardian [Karus 5]","Summon Karus Guardian 5 times","0","0","80005800","80005800","0","0","255","0","15","0","0","0","0","0","1","5","6000000","0","0","0","502006","0","1","99","0","2","0","0","0","0","0","255","0"
"800067000","22","Co-Leader's Guardian [El Morad 5]","Summon El Morad Guardian 5 times","0","0","80005900","80005900","0","0","255","0","15","0","0","0","0","0","1","5","6000000","0","0","0","502008","0","1","99","0","2","0","0","0","0","0","255","0"
"800068000","22","Leader's Guardian [Karus 5]","Summon Karus Guardian 5 times","0","0","80005600","80005600","0","0","255","0","15","0","0","0","0","0","1","10","30000000","0","0","0","502009","0","1","99","0","1","0","0","0","0","0","255","0"
"800069000","22","Leader's Guardian [El Morad 5]","Summon El Morad Guardian 5 times","0","0","80005700","80005700","0","0","255","0","15","0","0","0","0","0","1","10","30000000","0","0","0","502011","0","1","99","0","1","0","0","0","0","0","255","0"
"800070000","22","Co-Leader's Guardian [Karus 5]","Summon Karus Guardian 5 times","0","0","80005800","80005800","0","0","255","0","15","0","0","0","0","0","1","10","12000000","0","0","0","502010","0","1","99","0","2","0","0","0","0","0","255","0"
"800071000","22","Co-Leader's Guardian [El Morad 5]","Summon El Morad Guardian 5 times","0","0","80005900","80005900","0","0","255","0","15","0","0","0","0","0","1","10","12000000","0","0","0","502012","0","1","99","0","2","0","0","0","0","0","255","0"
"800076000","22","Scroll of Armor 350","Increase Defense by 350","0","0","80007600","80007600","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","300","0","500055","0","62","99","0","0","0","0","0","0","0","0","0"
"800077000","22","Scroll of Armor 400","Increase Defense by 400","0","0","80007700","80007700","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","300","0","500056","0","62","99","0","0","0","0","0","0","0","0","0"
"800078000","22","HP Scroll 2000","Increase HP by 2000","0","0","80007800","80007800","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500053","0","62","99","0","0","0","0","0","0","0","0","0"
"800079000","22","HP Scroll 60%","Increase HP by 60%","0","0","80007900","80007900","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500054","0","62","99","0","0","0","0","0","0","0","0","0"
"800080000","22","Gold Premium Service","","0","0","80003800","80003800","0","0","255","0","15","0","0","0","0","0","1","1","2500","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"900000000","22","Coin","","0","0","90001000","90001000","0","0","0","0","16","0","0","0","0","0","0","1","1","0","0","2","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910001000","22","Water of life(Coloseum Event)","90 HP Recovery","0","0","38901100","38901100","0","0","97","0","17","0","0","0","0","0","60","1","200","0","0","1","500001","0","1","99","0","0","0","0","0","0","0","0","0"
"910002000","22","Water of love(Coloseum Event)","180 HP Recovery","0","0","38901200","38901200","0","0","97","0","17","0","0","0","0","0","70","1","800","0","0","1","500002","0","1","99","0","0","0","0","0","0","0","0","0"
"910003000","22","Water of grace(Coloseum Event)","360 HP Recovery","0","0","38901300","38901300","0","0","97","0","17","0","0","0","0","0","80","1","3000","0","0","1","500003","0","1","99","0","0","0","0","0","0","0","0","0"
"910004000","22","Water of favors(Coloseum Event)","720 HP Recovery","0","0","38901400","38901400","0","0","97","0","17","0","0","0","0","0","90","1","4000","0","0","1","500004","0","1","99","0","0","0","0","0","0","0","0","0"
"910005000","22","Water of bless(Coloseum Event)","1440 HP Recovery","0","0","38901500","38901500","0","0","97","0","17","0","0","0","0","0","100","1","10000","0","0","1","500005","0","1","99","0","0","0","0","0","0","0","0","0"
"910006000","22","Potion of spirit(Coloseum Event)","90 MP Recovery","0","0","38901600","38901600","0","0","97","0","17","0","0","0","0","0","22","1","100","0","0","1","500006","0","1","99","0","0","0","0","0","0","0","0","0"
"910007000","22","Potion of intelligence(Coloseum Event)","180 MP Recovery","0","0","38901700","38901700","0","0","97","0","17","0","0","0","0","0","24","1","200","0","0","1","500007","0","1","99","0","0","0","0","0","0","0","0","0"
"910008000","22","Potion of sagacity(Coloseum Event)","360 MP Recovery","0","0","38901800","38901800","0","0","97","0","17","0","0","0","0","0","26","1","300","0","0","1","500008","0","1","99","0","0","0","0","0","0","0","0","0"
"910009000","22","Potion of wisdom(Coloseum Event)","720 MP Recovery","0","0","38901900","38901900","0","0","97","0","17","0","0","0","0","0","28","1","400","0","0","1","500009","0","1","99","0","0","0","0","0","0","0","0","0"
"910010000","22","Potion of soul(Coloseum Event)","1440 MP Recovery","0","0","38902000","38902000","0","0","97","0","17","0","0","0","0","0","30","1","500","0","0","1","500010","0","1","99","0","0","0","0","0","0","0","0","0"
"910011000","22","Spell of lion strength(Coloseum Event)","Coloseum Event Item","0","0","38902300","38902300","0","0","97","0","17","0","0","0","0","0","10","1","2500","0","0","1","500011","0","1","99","0","0","0","0","0","0","0","0","0"
"910012000","22","Holy water","HP Recovery Potion","0","0","38901000","38901000","0","0","97","0","17","0","0","0","0","0","50","1","70","0","0","1","500012","0","1","99","0","0","0","0","0","0","0","0","0"
"910013000","22","Recommendation Item ","Recommendation Item","0","0","91001200","91001200","0","0","97","0","17","0","0","0","0","0","10","1","100","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910014000","22","Kiss","Event Item","0","0","91001400","91001400","0","0","97","0","17","0","0","0","0","0","10","1","100","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910015000","22","Recommendation Item ","Recommendation Item","0","0","91001200","91001200","0","0","97","0","17","0","0","0","0","0","10","1","100","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910016000","22","bind item","Seige War item","0","0","91002300","91002300","0","0","97","0","17","0","0","0","0","0","10","1","100","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910017000","22","Bulture Horn","Quest Item","0","0","91001700","91001700","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910018000","22","Scroll of Seal","Quest Item","0","0","91001800","91001800","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910019000","22","Zignon`s Will ","Quest Item","0","0","91001900","91001900","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910020000","22","Fang of Wolf Man","Quest Item","0","0","91002000","91002000","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910021000","22","Ork Talisman","Quest Item","0","0","91002100","91002100","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910022000","22","Resurrection Scroll(50)","Recover 50% of the lost experience points","0","0","91002200","91002200","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","480002","0","1","99","0","0","0","0","0","0","0","0","0"
"910023000","22","Rabbit","Thanksgiving event item ","0","0","92002300","92002300","0","0","97","0","17","0","0","0","0","0","10","1","100","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910031000","19","Christmas Cross","25-Dec-03","1","0","37913600","37913600","0","0","92","0","11","0","0","0","0","0","1","1","2500","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910036000","22","Scale","Collection quest item","0","0","37915000","37915000","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910037000","23","Good Fortune Fragrant Bag","","0","0","91003700","91003700","0","0","92","0","11","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910038000","22","Certificate of Duel ","","0","0","91003800","91003800","0","0","95","0","17","0","0","0","0","0","10","1","1","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910039000","22","Gem of bravery","","0","0","91003900","91003900","0","0","95","0","17","0","0","0","0","0","10","1","1","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910040000","22","Reconnaissance Map","","0","0","91004000","91004000","0","0","95","0","17","0","0","0","0","0","10","1","1","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910041000","22","Reconnaissance Report","","0","0","91004100","91004100","0","0","95","0","17","0","0","0","0","0","10","1","1","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910042000","22","Bracelet of orc bandit","","0","0","91004200","91004200","0","0","95","0","17","0","0","0","0","0","10","1","1","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910043000","22","Silver cross","","0","0","91004300","91004300","0","0","95","0","17","0","0","0","0","0","10","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910044000","22","Reconnaissance Order","","0","0","91004100","91004100","0","0","95","0","17","0","0","0","0","0","10","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910045000","22","Brain of Centaur ","","0","0","91004500","91004500","0","0","95","0","17","0","0","0","0","0","10","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910050000","22","Order of seven key","Level 50 Quest order","0","0","91005000","91005000","0","0","95","0","15","0","0","0","0","0","1","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910051000","22","First key","Confusion","0","0","91005100","91005100","0","0","95","0","15","0","0","0","0","0","1","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910052000","22","Second key","Light","0","0","91005100","91005100","0","0","95","0","15","0","0","0","0","0","1","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910053000","22","Third key","Darkness","0","0","91005100","91005100","0","0","95","0","15","0","0","0","0","0","1","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910054000","22","Forth key","Fear","0","0","91005100","91005100","0","0","95","0","15","0","0","0","0","0","1","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910055000","22","Fifth key","Greed","0","0","91005100","91005100","0","0","95","0","15","0","0","0","0","0","1","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910056000","22","Sixth Key","Hatred","0","0","91005100","91005100","0","0","95","0","15","0","0","0","0","0","1","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910057000","22","Seventh key","Life","0","0","91005100","91005100","0","0","95","0","15","0","0","0","0","0","1","1","1","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910065000","22","Ester Chest","Quest Item","0","0","91006500","91006500","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910066000","22","Secret Sword","Quest Item","0","0","91006600","91006600","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910074000","10","King's Sceptor","Item to symbolize a King","1","0","91009200","91009200","330","341","110","0","0","0","0","0","200","10","30","12000","120000","0","0","0","0","0","1","99","1","0","0","0","0","0","0","0","0"
"910080000","22","Love Letter","Quest Item for Love Agent Quest","0","0","91008000","91008000","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910081000","22","Telegram","Royal Guard quest item","0","0","91008100","91008100","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910082000","22","Asga Fruit","Clarence quest item","0","0","91008200","91008200","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910083000","22","Cardinal Jewel ","Clarence quest item","0","0","91008300","91008300","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910084000","22","Secret Scroll of Dark Lunar","Advisor quest item","0","0","91008400","91008400","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910085000","22","Secret Scroll of Lunar","Advisor quest item","0","0","91008500","91008500","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910086000","22","BBQ Dish","Lunar Gate Guard quest item ","0","0","91008600","91008600","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910087000","22","Ring","Eslant Woman quest item","0","0","91008700","91008700","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910089000","22","Instrument","Unnamed Warrior quest item","0","0","91008900","91008900","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910090000","22","El Morad Symbol ","Drake quest item","0","0","91009000","91009000","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910091000","22","Karus Symbol ","Drake quest item","0","0","91009100","91009100","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"910092000","22","Branch of a Wooden Ghost","Quest item","0","0","91009200","91009200","0","0","95","0","0","0","0","0","0","0","1","1","50","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
